monsterid,itemid
390000193,170005721
390000193,170005722
390000193,170013432
390000193,170013413
390000193,170000790
390000193,170000714
390000193,170001817
390000193,170003759
390000193,170001826
390000193,170003033
390000193,170002486
390000193,170004460
390000193,170004736
390000193,170004523
390000193,170007224
390000193,170006568
390000835,170012780
390000835,170005722
390000835,170005723
390000835,170005725
390000835,170013432
390000835,170002229
390000835,170000708
390000835,170001968
390000835,170003174
390000835,170002475
390000835,170003775
390000835,170003753
390000835,170002280
390000835,170001957
390000835,170003163
390000835,170000869
390000835,170000249
390000835,170001815
390000835,170003921
390000835,170003530
390000835,170004147
390000835,170004346
390000835,170006703
390000835,170006702
390000835,170006610
390000835,170006619
390000819,170012832
390000819,170006688
390000819,170006695
390000819,170005722
390000819,170005723
390000819,170005721
390000819,170013432
390000819,170013408
390000819,170013431
390000819,170013388
390000819,170000265
390000819,170003758
390000819,170003748
390000819,170002474
390000819,170002275
390000819,170001959
390000819,170003165
390000819,170000806
390000819,170006540
390000820,170012833
390000821,170012834
390000820,170005721
390000820,170005722
390000820,170013424
390000820,170013430
390000820,170013398
390000820,170000837
390000820,170001820
390000820,170002472
390000820,170002872
390000820,170004341
390000820,170006555
390000820,170007224
390000820,170006132
390000820,170013389
390000821,170005722
390000821,170005725
390000821,170005721
390000821,170005747
390000821,170013425
390000821,170013409
390000821,170002620
390000821,170013389
390000821,170003750
390000821,170001965
390000821,170003026
390000821,170002387
390000821,170004669
390000821,170004198
390000821,170004261
390000821,170004146
390000821,170006620
390000821,170006355
390000823,170005724
390000823,170001546
390000823,170001550
390000823,170001964
390000823,170002265
390000823,170003780
390000823,170002474
390000823,170002636
390000823,170002487
390000823,170002294
390000823,170001953
390000823,170001826
390000823,170004663
390000823,170004748
390000823,170004560
390000823,170006704
390000823,170006132
390000823,170006499
390000823,170006531
390000823,170006522
390000824,170005725
390000824,170013424
390000824,170013411
390000824,170013390
390000824,170013397
390000824,170013391
390000824,170001552
390000824,170000722
390000824,170000838
390000824,170000840
390000824,170002482
390000824,170002292
390000824,170002291
390000824,170000890
390000824,170001971
390000824,170003539
390000824,170004387
390000824,170004882
390000824,170004885
390000824,170004887
390000551,170013016
390000551,170005825
390000551,170005725
390000551,170005724
390000551,170013408
390000551,170013425
390000551,170013388
390000551,170003853
390000551,170000999
390000551,170002688
390000551,170002534
390000551,170002530
390000551,170002339
390000551,170000264
390000551,170002344
390000551,170003926
390000551,170004091
390000551,170004582
390000551,170004300
390000551,170004955
390000551,170006513
390001200,170012988
390001208,170012764
390001210,170013386
390001211,170013286
390001212,170013286
390001213,170013027
390001200,170006688
390001200,170006695
390001200,170013673
390001200,170013427
390001200,170013408
390001200,170013411
390001200,170013389
390001200,170013397
390001200,170003686
390001200,170003687
390001200,170000254
390001200,170001772
390001200,170002979
390001200,170000656
390001200,170000687
390001200,170003659
390001200,170002589
390001200,170003000
390001200,170002448
390001200,170001225
390001200,170004664
390001200,170004205
390001200,170004337
390001200,170006702
390001200,170006304
390001201,170006688
390001201,170006695
390001201,170013431
390001201,170013407
390001201,170003636
390001201,170000665
390001201,170003647
390001201,170002216
390001201,170003663
390001201,170004138
390001201,170004598
390001201,170006132
390001202,170005723
390001202,170005725
390001202,170013431
390001202,170013412
390001202,170001556
390001202,170003780
390001202,170002473
390001202,170002483
390001202,170000868
390001202,170003768
390001202,170001810
390001202,170001811
390001202,170003017
390001202,170003778
390001202,170001814
390001202,170003021
390001202,170001957
390001202,170002271
390001202,170003163
390001202,170001831
390001202,170003038
390001202,170000870
390001202,170001834
390001202,170003040
390001202,170003792
390001202,170003794
390001202,170003186
390001202,170003532
390001202,170004346
390001202,170004348
390001202,170004754
390001202,170004952
390001202,170006185
390001202,170006705
390001202,170006184
390001202,170006355
390001203,170005722
390001203,170005721
390001203,170013413
390001203,170013408
390001203,170013412
390001203,170005725
390001203,170000720
390001203,170003764
390001203,170000725
390001203,170003722
390001203,170003772
390001203,170000791
390001203,170000788
390001203,170001952
390001203,170003154
390001203,170002270
390001203,170000255
390001203,170003006
390001203,170004520
390001203,170004569
390001203,170004804
390001203,170004879
390001203,170006710
390001203,170006702
390001203,170006132
390001204,170012764
390001204,170013385
390001204,170006688
390001204,170006695
390001204,170013690
390001204,170005722
390001204,170005720
390001204,170005748
390001204,170013428
390001204,170013410
390001204,170013387
390001204,170000247
390001204,170013398
390001204,170000249
390001204,170000677
390001204,170003671
390001204,170002586
390001204,170002587
390001204,170000656
390001204,170000686
390001204,170003090
390001204,170001890
390001204,170003108
390001204,170001905
390001204,170001810
390001204,170003018
390001204,170003665
390001204,170000773
390001204,170002999
390001204,170000788
390001204,170002384
390001204,170004460
390001204,170004601
390001204,170004527
390001204,170004610
390001204,170004403
390001204,170004748
390001204,170004754
390001204,170004871
390001204,170004894
390001204,170004275
390001204,170004737
390001204,170004804
390001204,170007223
390001205,170012995
390001205,170013610
390001205,170006688
390001205,170006695
390001205,170013427
390001205,170013411
390001205,170013426
390001205,170001895
390001205,170001894
390001205,170003096
390001205,170000765
390001205,170001940
390001205,170003143
390001205,170001753
390001205,170001921
390001205,170003121
390001205,170002980
390001205,170000655
390001205,170000248
390001205,170000632
390001205,170003915
390001205,170003536
390001205,170006655
390001205,170006652
390001205,170004666
390001205,170004528
390001205,170004603
390001205,170004735
390001205,170004802
390001205,170006407
390001205,170006486
390001205,170006356
390001205,170006628
390001205,170006653
390001207,170005721
390001207,170005722
390001207,170005723
390001207,170006688
390001207,170006695
390001207,170013413
390001207,170013431
390001207,170013391
390001207,170000667
390001207,170003146
390001207,170001944
390001207,170002464
390001207,170001953
390001207,170003022
390001207,170000835
390001207,170000707
390001207,170000259
390001207,170001827
390001207,170003034
390001207,170002872
390001207,170004521
390001207,170004739
390001207,170007224
390001207,170006406
390001208,170005721
390001208,170005722
390001208,170013429
390001208,170013389
390001208,170003750
390001208,170002620
390001208,170001965
390001208,170003026
390001208,170002872
390001208,170004261
390001208,170004146
390001208,170004951
390001208,170006648
390001208,170006620
390001208,170006355
390001210,170005723
390001210,170005725
390001210,170013432
390001210,170013408
390001210,170013389
390001210,170001558
390001210,170000647
390001210,170001818
390001210,170003025
390001210,170001824
390001210,170003031
390001210,170002264
390001210,170002472
390001210,170003770
390001210,170000792
390001210,170001828
390001210,170003035
390001210,170003782
390001210,170003777
390001210,170000908
390001210,170002299
390001210,170004048
390001210,170006213
390001211,170013386
390001211,170013425
390001211,170013431
390001211,170013387
390001211,170000264
390001211,170003788
390001211,170000962
390001211,170002321
390001211,170002332
390001211,170003840
390001211,170002505
390001211,170002315
390001211,170002330
390001211,170002300
390001211,170003806
390001211,170003047
390001211,170003053
390001211,170001840
390001211,170002497
390001211,170004149
390001211,170004275
390001211,170004276
390001211,170006704
390001211,170006409
390001211,170006540
390001212,170005725
390001212,170013426
390001212,170013409
390001212,170013397
390001212,170013388
390001212,170000716
390001212,170002509
390001212,170000960
390001212,170002318
390001212,170002332
390001212,170000895
390001212,170003839
390001212,170002489
390001212,170000909
390001212,170003814
390001212,170000899
390001212,170002516
390001212,170003553
390001212,170004608
390001212,170004811
390001212,170006388
390001213,170005825
390001213,170005746
390001213,170005724
390001213,170005721
390001213,170013409
390001213,170013408
390001213,170013398
390001213,170000961
390001213,170002321
390001213,170002334
390001213,170001996
390001213,170003202
390001213,170002326
390001213,170003811
390001213,170002676
390001213,170002491
390001213,170003815
390001213,170002517
390001213,170002666
390001213,170003544
390001213,170004567
390001213,170004810
390001213,170006629
390001213,170006213
390001483,170013412
390001256,170013049
390001483,170013429
390001483,170013397
390001483,170013387
390001483,170001565
390001483,170003790
390001483,170000910
390001483,170003044
390001483,170001838
390001483,170002318
390001483,170004148
390001483,170004661
390001483,170004743
390001483,170006620
390001483,170006392
390001483,170004986
390001483,170006705
390001484,170013386
390001484,170013425
390001484,170013431
390001484,170013387
390001484,170002497
390001484,170000264
390001484,170003788
390001484,170000962
390001484,170002321
390001484,170002332
390001484,170003840
390001484,170002505
390001484,170002315
390001484,170002330
390001484,170002300
390001484,170003806
390001484,170003047
390001484,170001840
390001484,170003053
390001484,170003796
390001484,170002325
390001484,170001846
390001484,170003827
390001484,170002875
390001484,170003552
390001484,170004149
390001484,170004746
390001484,170004275
390001484,170006704
390001484,170006540
390001484,170006409
390001485,170005725
390001485,170005724
390001485,170013427
390001485,170013432
390001485,170013389
390001485,170002345
390001485,170002519
390001485,170003838
390001485,170000947
390001485,170003200
390001485,170001025
390001485,170001994
390001485,170002533
390001485,170002343
390001485,170004749
390001485,170004987
390001485,170004153
390001485,170006628
390001486,170005725
390001486,170005724
390001486,170013427
390001486,170013432
390001486,170013389
390001486,170002345
390001486,170002519
390001486,170003838
390001486,170000947
390001486,170003200
390001486,170001025
390001486,170001994
390001486,170002533
390001486,170002343
390001486,170004749
390001486,170004153
390001486,170004987
390001486,170006628
390001487,170005724
390001487,170005804
390001487,170013430
390001487,170013413
390001487,170013391
390001487,170013397
390001487,170001560
390001487,170000267
390001487,170001996
390001487,170003202
390001487,170000893
390001487,170002677
390001487,170003839
390001487,170000987
390001487,170003815
390001487,170002516
390001487,170002665
390001487,170003201
390001487,170003856
390001487,170004605
390001487,170004679
390001487,170004661
390001487,170004743
390001487,170006304
390001487,170006276
390001488,170005804
390001488,170005724
390001488,170005725
390001488,170005825
390001488,170013412
390001488,170013409
390001488,170013391
390001488,170001147
390001488,170002529
390001488,170003826
390001488,170002339
390001488,170002674
390001488,170002687
390001488,170002391
390001488,170001234
390001488,170004459
390001488,170004818
390001488,170006513
390001489,170013397
390001489,170013388
390001489,170013398
390001489,170001844
390001489,170003051
390001489,170001020
390001489,170001842
390001489,170002674
390001489,170002362
390001489,170003860
390001489,170004470
390001489,170006629
390001489,170006135
390001490,170005825
390001490,170005725
390001490,170005724
390001490,170013430
390001490,170013426
390001490,170013391
390001490,170013398
390001490,170013397
390001490,170003060
390001490,170001852
390001490,170002684
390001490,170002355
390001490,170001002
390001490,170003847
390001491,170001997
390001491,170003810
390001491,170002521
390001491,170006403
390001491,170006400
390001491,170002877
390001492,170013398
390001492,170001565
390001492,170000264
390001492,170002510
390001492,170003051
390001492,170002499
390001492,170003810
390001492,170002651
390001492,170001026
390001492,170000903
390001492,170003190
390001492,170003809
390001492,170001984
390001492,170003843
390001492,170002522
390001492,170001844
390001492,170003859
390001492,170004813
390001492,170004744
390001492,170006330
390001492,170006305
390001492,170004269
390001492,170003545
390001492,170003554
390001493,170005802
390001493,170005725
390001493,170005825
390001493,170005724
390001493,170013431
390001493,170013409
390001493,170013398
390001493,170000270
390001493,170001025
390001493,170003825
390001493,170003055
390001493,170002347
390001493,170003835
390001493,170001848
390001493,170000948
390001493,170003855
390001493,170003926
390001493,170014590
390001493,170006409
390001493,170006466
390001494,170005724
390001494,170013431
390001494,170013412
390001494,170013390
390001494,170013398
390001494,170013397
390001494,170000270
390001494,170002683
390001494,170002362
390001494,170001028
390001494,170002524
390001494,170002343
390001494,170003857
390001494,170002356
390001494,170004537
390001494,170004988
390001494,170006531
390001494,170006310
390001494,170006647
390001495,170005825
390001495,170005725
390001495,170005724
390001495,170013408
390001495,170013425
390001495,170013388
390001495,170013397
390001495,170003853
390001495,170000999
390001495,170002688
390001495,170002534
390001495,170002339
390001495,170002344
390001495,170003926
390001495,170004091
390001495,170004582
390001495,170004300
390001495,170006620
390001495,170004955
390001495,170006648
390000984,170013286
390000983,170013286
390000985,170013286
390000986,170013286
390000987,170013286
390000989,170013286
390000983,170009675
390000983,170006695
390000983,170005722
390000983,170005720
390000983,170005749
390000983,170005745
390000983,170013428
390000983,170013410
390000983,170003683
390000983,170001917
390000983,170003117
390000983,170000768
390000983,170000780
390000983,170001927
390000983,170003130
390000983,170001771
390000983,170003009
390000983,170002868
390000983,170004263
390000983,170006132
390000983,170006213
390000984,170005722
390000984,170005725
390000984,170005721
390000984,170005747
390000984,170013425
390000984,170013409
390000984,170013389
390000984,170002620
390000984,170003750
390000984,170001965
390000984,170003026
390000984,170002387
390000984,170004669
390000984,170004198
390000984,170004261
390000984,170004146
390000984,170006620
390000984,170006355
390000985,170005725
390000985,170005724
390000985,170013412
390000985,170013429
390000985,170013397
390000985,170013387
390000985,170002318
390000985,170003790
390000985,170000910
390000985,170001838
390000985,170003044
390000985,170001565
390000985,170006620
390000985,170006392
390000985,170004743
390000985,170004148
390000985,170004661
390000985,170006705
390000987,170013425
390000987,170002209
390000987,170004202
390000987,170006276
390000987,170006213
390000987,170004660
390000987,170004800
390000987,170004254
390000986,170005725
390000987,170004403
390000987,170002429
390000987,170004205
390000987,170002250
390000987,170003718
390000987,170002385
390000987,170003735
390000987,170003132
390000987,170001929
390000987,170001771
390000987,170013412
390000987,170000642
390000987,170003009
390000987,170006688
390000987,170005722
390000987,170005721
390000987,170006695
390000986,170005724
390000986,170013432
390000986,170013398
390000986,170013391
390000986,170002309
390000986,170002662
390000986,170002508
390000986,170002640
390000986,170002520
390000986,170002338
390000986,170003797
390000986,170003817
390000986,170002504
390000986,170002665
390000986,170001984
390000986,170002323
390000986,170000951
390000986,170003199
390000986,170003055
390000986,170001993
390000986,170004469
390000986,170004812
390000986,170004273
390000986,170006467
390000986,170006356
390000989,170005723
390000989,170005725
390000989,170013431
390000989,170013412
390000989,170001556
390000989,170003780
390000989,170002473
390000989,170002483
390000989,170000868
390000989,170003768
390000989,170001810
390000989,170001811
390000989,170003017
390000989,170003778
390000989,170001814
390000989,170003021
390000989,170001957
390000989,170002271
390000989,170003532
390000989,170004346
390000989,170004348
390000989,170006185
390000989,170006705
390001108,170013388
390000989,170006355
390000989,170006184
390001108,170013390
390001108,170013389
390001108,170013391
390001108,170013396
390001108,170013395
390001108,170013394
390001108,170013392
390001108,170013393
390001108,170013407
390001108,170013408
390001108,170013409
390001108,170013410
390001108,170013411
390001108,170013412
390001108,170013413
390001108,170013424
390001108,170013425
390001108,170013426
390001108,170013427
390001108,170013428
390001108,170013429
390001108,170013430
390001108,170013431
390001108,170013432
390001108,170013415
390001108,170013416
390001108,170013417
390001108,170013418
390001108,170013419
390001108,170013420
390001108,170013421
390001108,170013434
390001108,170013435
390001108,170013436
390001108,170013437
390001108,170013438
390001108,170013439
390001108,170013440
390001108,170013441
390001108,170013442
390000802,170012876
390000802,170005725
390000802,170005721
390000802,170013432
390000802,170013410
390000802,170013387
390000802,170013398
390000802,170002497
390000802,170002637
390000802,170000263
390000802,170002307
390000802,170002320
390000802,170002659
390000802,170003829
390000802,170002639
390000802,170000894
390000802,170002325
390000802,170002335
390000802,170002313
390000802,170002648
390000802,170002502
390000802,170002329
390000802,170003043
390000802,170003044
390000802,170001838
390000802,170000952
390000802,170001982
390000802,170003805
390000802,170003199
390000802,170003053
390000802,170003198
390000802,170001992
390000802,170003188
390000802,170004743
390000802,170004986
390000802,170006705
390000802,170006403
390000802,170006596
390000800,170012878
390000800,170005725
390000800,170005724
390000800,170013391
390000800,170013398
390000800,170002309
390000800,170002508
390000800,170002640
390000800,170002520
390000800,170002338
390000800,170003797
390000800,170003817
390000800,170002504
390000800,170002665
390000800,170001984
390000800,170002323
390000800,170000951
390000800,170003199
390000800,170003055
390000800,170001993
390000800,170004469
390000800,170004273
390000800,170004812
390000800,170006356
390000803,170012875
390000803,170005725
390000803,170013426
390000803,170013409
390000803,170013397
390000803,170013388
390000803,170000716
390000803,170002509
390000803,170002332
390000803,170000895
390000803,170003839
390000803,170002489
390000803,170000909
390000803,170003814
390000803,170000899
390000803,170002516
390000803,170003044
390000803,170001984
390000803,170002322
390000803,170003046
390000803,170003188
390000803,170001839
390000803,170003824
390000803,170001232
390000803,170001838
390000803,170004608
390000803,170004811
390000803,170006242
390000803,170006388
390001068,170005724
390001068,170005725
390001068,170005825
390001068,170013412
390001068,170013409
390001068,170001147
390001068,170002529
390001068,170002339
390001068,170003826
390001068,170002674
390001068,170006132
390001068,170006513
390001070,170013412
390001070,170013409
390001071,170013425
390001071,170013387
390001071,170001146
390001071,170001997
390001071,170003203
390001071,170002338
390001071,170003836
390001071,170002390
390001071,170004343
390001071,170004895
390001071,170006648
390001071,170006409
390001071,170006531
390001072,170000264
390001072,170003788
390001072,170000962
390001072,170002321
390001072,170002332
390001072,170002505
390001072,170002300
390001072,170003047
390001072,170003053
390001072,170004149
390001072,170004746
390001072,170004275
390001072,170004276
390001072,170006704
390001072,170006409
390001072,170006540
390001073,170014314
390001073,170005724
390001073,170005804
390001073,170013412
390001073,170013409
390001073,170013389
390001073,170001147
390001073,170002529
390001073,170003826
390001073,170002339
390001073,170002674
390001073,170002391
390001073,170001234
390001073,170004459
390001073,170004818
390001073,170006132
390001073,170006513
390001073,170003555
390001074,170005724
390001074,170013427
390001074,170013432
390001074,170013389
390001074,170002345
390001074,170002519
390001074,170003838
390001074,170003200
390001074,170001025
390001074,170001994
390001074,170002533
390001074,170002343
390001074,170004749
390001074,170004153
390001074,170004987
390001074,170006628
390001075,170003790
390001075,170000910
390001075,170001838
390001075,170003044
390001075,170001565
390001075,170006620
390001075,170006392
390001075,170004743
390001075,170006705
390001076,170013390
390001076,170013398
390001076,170013397
390001076,170000270
390001076,170002683
390001076,170002362
390001076,170001028
390001076,170002524
390001076,170002343
390001076,170003857
390001076,170002356
390001076,170004537
390001076,170004988
390001076,170006531
390001076,170006310
390001076,170006647
390000885,170013580
390000886,170013582
390000884,170013579
390000887,170013065
390000888,170013065
390000889,170013065
390000890,170013065
390000891,170013114
390000884,170005825
390000893,170013580
390000884,170005725
390000884,170013426
390000884,170013408
390000884,170013390
390000884,170013397
390000884,170000270
390000884,170002661
390000884,170002508
390000884,170001997
390000884,170002327
390000884,170003811
390000884,170002677
390000884,170002645
390000884,170001025
390000884,170000951
390000884,170003056
390000884,170001849
390000884,170003845
390000884,170002489
390000884,170003203
390000884,170002877
390000884,170003543
390000884,170003554
390000884,170004672
390000884,170004809
390000884,170004747
390000884,170004890
390000884,170004893
390000884,170006277
390000884,170006308
390000885,170013432
390000885,170013412
390000885,170013411
390000885,170013391
390000893,170001565
390000885,170001565
390000885,170000264
390000885,170002510
390000885,170003051
390000885,170002499
390000885,170003810
390000885,170002651
390000885,170001026
390000885,170000903
390000885,170003190
390000885,170003809
390000885,170003843
390000885,170001984
390000885,170002522
390000885,170001844
390000885,170003859
390000885,170003545
390000885,170003555
390000885,170004813
390000885,170004744
390000885,170004268
390000885,170006330
390000885,170006305
390000885,170004269
390000886,170005825
390000886,170005725
390000886,170005724
390000886,170013430
390000886,170013426
390000886,170013398
390000886,170013391
390000886,170013397
390000886,170003060
390000886,170001852
390000886,170002684
390000886,170002355
390000886,170001002
390000886,170003847
390000886,170003058
390000886,170004225
390000886,170004091
390000886,170004956
390000886,170006637
390000886,170006391
390000886,170006400
390000886,170006568
390000887,170013426
390000887,170013409
390000887,170005725
390000887,170005724
390000887,170013397
390000887,170013388
390000887,170000716
390000888,170013432
390000887,170000960
390000887,170002318
390000887,170002392
390000887,170001234
390000887,170003839
390000887,170003926
390000887,170000909
390000887,170002877
390000887,170000899
390000887,170002516
390000887,170003044
390000888,170013430
390000888,170013410
390000888,170013408
390000888,170013398
390000888,170013388
390000888,170002529
390000888,170001999
390000888,170002362
390000888,170003926
390000888,170001027
390000888,170003805
390000888,170003856
390000888,170004153
390000888,170004955
390000888,170004277
390000888,170004276
390000889,170013432
390000889,170013430
390000889,170005724
390000889,170005723
390000888,170005724
390000888,170005723
390000889,170013398
390000889,170013388
390000889,170002529
390000889,170001999
390000889,170002362
390000889,170003926
390000889,170001027
390000889,170003805
390000889,170003856
390000889,170004153
390000889,170004955
390000889,170004277
390000889,170004276
390000890,170005724
390000890,170005723
390000890,170013432
390000890,170013430
390000890,170013398
390000890,170013388
390000890,170002529
390000890,170001999
390000890,170002362
390000890,170003926
390000890,170001027
390000890,170003805
390000890,170003856
390000890,170004153
390000890,170004955
390000890,170004277
390000890,170004276
390000891,170005804
390000891,170005723
390000891,170002877
390000891,170003205
390000891,170003859
390000891,170013389
390000891,170013427
390000891,170006409
390000891,170006540
390000893,170013432
390000893,170013412
390000893,170013391
390000893,170000264
390000893,170002510
390000893,170003051
390000893,170002499
390000893,170003810
390000893,170002651
390000893,170001026
390000893,170000903
390000893,170003843
390000893,170001984
390000893,170003545
390000893,170003555
390000893,170004813
390000893,170004744
390000893,170004268
390000893,170006330
390000893,170004269
390000893,170005741
390000893,170005743
390001624,170012762
390001624,170006688
390001624,170006695
390001624,170005702
390001624,170005782
390001624,170013407
390001624,170013424
390001624,170003086
390001624,170001733
390001624,170000689
390001624,170004036
390001624,170006133
390001624,170006388
390001624,170006391
390000533,170005702
390000533,170005782
390000533,170012764
390000533,170013385
390000533,170006695
390000533,170006688
390000533,170000630
390000533,170001889
390000533,170001891
390000533,170003242
390000533,170001765
390000533,170003112
390000533,170001222
390000533,170004665
390000533,170004862
390000533,170004555
390000533,170006408
390000533,170006305
390000534,170012764
390000534,170013385
390000534,170006688
390000534,170006695
390000534,170005702
390000534,170013425
390000534,170002955
390000534,170001745
390000534,170001889
390000534,170000250
390000534,170000673
390000534,170001750
390000534,170003112
390000534,170001742
390000534,170002973
390000534,170001765
390000534,170002866
390000534,170003915
390000534,170004472
390000534,170004976
390000534,170006356
390000535,170012782
390000535,170006688
390000535,170006695
390000535,170005722
390000535,170005723
390000535,170005721
390000535,170013429
390000535,170013410
390000535,170003686
390000535,170000773
390000535,170003746
390000535,170002616
390000535,170003753
390000535,170002479
390000535,170002478
390000535,170000750
390000535,170000801
390000535,170002280
390000535,170003542
390000535,170004144
390000535,170004198
390000535,170004748
390000535,170004754
390000535,170004251
390000535,170004881
390001084,170013457
390001085,170013457
390001086,170013457
390001111,170013457
390001112,170013457
390001040,170013457
390001041,170013457
390001508,170009505
390001509,170009506
390001510,170009507
390001511,170009508
390001512,170009509
390001513,170009510
390001514,170009511
390001515,170009512
390001516,170009513
390001517,170009514
390001518,170009515
390001519,170009516
390001520,170009517
390001521,170009518
390001522,170009519
390001523,170009520
390001524,170009521
390001525,170009522
390001526,170009523
390001527,170009524
390001528,170009525
390001529,170009526
390001530,170009527
390001531,170009528
390001532,170009529
390001533,170009530
390000478,170013457
390000478,170005722
390000478,170005721
390000478,170013413
390000478,170013408
390000478,170013412
390000478,170000720
390000478,170000725
390000478,170003764
390000478,170003722
390000478,170003772
390000478,170000791
390000478,170000788
390000478,170001952
390000478,170003154
390000478,170002270
390000478,170000255
390000478,170003006
390000478,170004520
390000478,170004569
390000478,170004804
390000478,170004875
390000478,170004879
390000478,170006710
390000478,170006702
390000478,170006132
390000478,170012753
390000478,170012747
390000514,170012802
390000514,170012803
390000514,170012804
390000514,170013457
390000514,170005721
390000514,170005722
390000514,170013424
390000514,170013408
390000514,170013387
390000514,170003025
390000514,170001953
390000514,170003022
390000514,170000831
390000514,170003782
390000514,170002607
390000514,170003155
390000514,170000836
390000514,170001818
390000514,170000864
390000514,170004045
390000514,170004266
390000514,170004198
390000514,170004983
390000514,170006397
390000514,170006703
390000487,170005722
390000487,170005723
390000487,170013428
390000487,170013412
390000487,170013389
390000487,170003169
390000487,170003783
390000487,170013391
390000487,170001963
390000487,170001959
390000487,170003165
390000487,170000830
390000487,170000838
390000487,170000268
390000487,170001549
390000487,170003770
390000487,170002263
390000487,170002294
390000487,170001833
390000487,170003039
390000487,170003538
390000487,170004392
390000487,170006522
390001172,170005725
390001172,170005724
390001172,170013413
390001172,170013397
390001172,170001970
390001172,170003176
390001172,170002494
390001172,170002637
390001172,170003038
390001172,170001831
390001172,170001561
390001172,170000717
390001172,170002319
390001172,170000894
390001172,170000909
390001172,170002646
390001172,170003816
390001172,170000905
390001172,170003795
390001172,170002322
390001172,170001231
390001172,170004569
390001172,170004396
390001172,170004741
390001172,170004200
390001172,170004892
390001172,170006485
390001172,170006466
390001172,170006596
390001172,170006582
390001172,170006705
390000580,170005725
390000580,170005723
390000580,170013411
390000580,170013430
390000580,170013390
390000580,170006619
390000580,170002626
390000580,170000651
390000580,170000870
390000580,170002623
390000580,170003779
390000580,170003782
390000580,170003777
390000580,170002635
390000580,170000716
390000580,170000875
390000580,170002644
390000580,170001836
390000580,170003042
390000580,170002490
390000580,170001839
390000580,170003046
390000580,170003842
390000580,170000897
390000580,170003809
390000580,170004466
390000580,170004954
390000580,170006637
390000615,170005725
390000615,170013426
390000615,170013409
390000615,170013397
390000615,170013388
390000615,170000716
390000615,170002509
390000615,170000960
390000615,170002318
390000615,170002332
390000615,170000895
390000615,170003839
390000615,170002489
390000615,170000909
390000615,170003814
390000615,170000899
390000615,170002516
390000615,170003044
390000615,170001984
390000615,170002322
390000615,170003046
390000615,170003188
390000615,170001839
390000615,170003824
390000615,170003553
390000615,170004608
390000615,170004811
390000615,170006242
390000615,170006388
390000679,170014096
390000679,170005804
390000679,170005725
390000679,170005749
390000679,170005721
390000679,170006683
390000679,170013432
390000679,170013429
390000679,170013389
390000679,170013398
390000679,170001564
390000679,170003786
390000679,170002660
390000679,170002659
390000679,170003828
390000679,170002500
390000679,170002327
390000679,170003841
390000679,170002647
390000679,170003816
390000679,170002515
390000679,170002664
390000679,170001978
390000679,170003184
390000679,170002322
390000679,170000950
390000679,170002346
390000679,170002390
390000679,170004052
390000679,170004525
390000679,170004350
390000679,170004742
390000679,170004272
390000679,170006276
390000679,170006403
390000679,170006213
390001147,170005747
390001147,170005789
390001147,170005790
390001147,170005791
390001147,170013457
390001147,170005792
390001147,170005793
390001147,170005804
390001147,170005862
390001147,170013408
390001147,170013432
390001147,170005725
390001147,170005721
390001147,170006683
390001147,170001569
390001147,170001566
390001147,170002677
390001147,170000909
390001147,170003796
390001147,170003784
390001147,170003184
390001147,170000945
390001147,170003827
390001147,170000951
390001147,170001978
390001147,170002660
390001147,170003826
390001147,170003924
390001147,170004683
390001147,170004608
390001147,170004679
390001147,170004885
390001147,170006628
390001147,170006653
390001147,170006213
390001147,170006647
390000681,170013386
390000681,170012764
390000681,170013425
390000681,170013431
390000681,170013387
390000681,170000264
390000681,170003788
390000681,170000962
390000681,170002321
390000681,170002332
390000681,170003840
390000681,170002505
390000681,170002315
390000681,170002330
390000681,170002300
390000681,170003806
390000681,170003047
390000681,170001840
390000681,170003053
390000681,170002497
390000681,170003796
390000681,170002325
390000681,170001846
390000681,170003827
390000681,170002875
390000681,170003552
390000681,170004149
390000681,170004746
390000681,170004275
390000681,170006704
390000681,170006409
390000681,170006540
390000836,170006276
390000836,170006388
390000836,170006391
390000836,170006184
390000836,170006332
390000836,170006329
390000836,170006132
390000836,170006135
390000836,170006244
390000836,170006241
390000836,170006355
390000836,170006304
390000836,170006307
390000836,170006310
390000836,170006213
390000836,170006706
390000836,170003540
390000836,170000266
390000836,170004392
390000836,170007230
390000836,170013431
390000836,170013425
390000836,170013387
390000836,170000264
390000836,170003788
390000836,170000962
390000836,170002321
390000836,170002332
390000836,170003840
390000836,170002505
390000836,170002315
390000836,170002330
390000836,170002300
390000836,170003806
390000836,170003047
390000836,170001840
390000836,170003053
390000836,170002497
390000836,170003796
390000836,170002325
390000836,170001846
390000836,170003827
390000836,170002875
390001167,170005804
390001167,170005724
390001167,170005725
390001167,170005825
390001167,170013412
390001167,170013409
390001167,170013391
390001167,170001147
390001167,170002529
390001167,170003826
390001167,170002339
390001167,170002674
390001167,170002687
390001167,170002391
390001167,170001234
390001167,170003555
390001167,170003554
390001167,170004459
390001167,170004818
390001167,170006132
390001167,170006513
390001229,170005802
390001229,170005825
390001229,170005725
390001229,170005724
390001229,170013408
390001229,170013426
390001229,170013391
390001229,170001148
390001229,170001999
390001229,170003205
390001229,170003840
390001229,170002683
390001229,170002362
390001229,170002525
390001229,170002340
390001229,170004470
390001229,170004421
390001229,170006638
390001229,170003555
390001043,170005725
390001043,170005825
390001043,170005724
390001043,170013408
390001043,170013407
390001043,170013390
